
 ==================================================================================
 SPGL1_SLIM v. 46  (Tue, 14 Jun 2011) based on v.1017
 ==================================================================================
 No. rows              :      120      No. columns           :      512
 Initial tau           : 2.00e+01      Two-norm of b         : 2.11e+00
 Optimality tol        : 1.00e-04      Target one-norm of x  : 2.00e+01
 Basis pursuit tol     : 1.00e-06      Maximum iterations    :     1200

  Iter      Objective   Relative Gap      gNorm   stepG    nnzX    nnzG
    74  7.6837833e-02  3.6687753e-02   7.68e-02  7.621e-03     0.0      96       0
    75  7.6226383e-02  1.8677612e-02   7.62e-02  6.714e-03     0.0      97       0
    76  7.6010405e-02  1.0856847e-02   7.60e-02  6.295e-03     0.0      97       0
    77  7.5688045e-02  1.2698332e-02   7.57e-02  6.371e-03     0.0      97       0
    78  7.3291126e-02  1.3252463e-01   7.33e-02  1.195e-02     0.0      93       0
    79  7.1303728e-02  8.8245549e-02   7.13e-02  1.012e-02    -0.3      96       0
    80  6.8536404e-02  1.0363791e-02   6.85e-02  5.829e-03     0.0      95       0
    81  6.8192646e-02  1.3923584e-02   6.82e-02  5.966e-03     0.0      94       0
    82  6.7846148e-02  9.4742219e-03   6.78e-02  5.683e-03     0.0      95       0
    83  6.6777687e-02  2.1969518e-02   6.68e-02  6.226e-03     0.0      97       0
    84  6.7267774e-02  5.9625942e-02   6.73e-02  8.099e-03    -0.3      96       0
    85  6.6410384e-02  4.0899867e-02   6.64e-02  7.166e-03     0.0      97       0
    86  6.5740983e-02  9.9143375e-03   6.57e-02  5.548e-03     0.0      96       0
    87  6.5601986e-02  9.7805540e-03   6.56e-02  5.531e-03     0.0      96       0
    88  6.3404187e-02  1.0149969e-02   6.34e-02  5.385e-03     0.0      93       0
    89  6.2970982e-02  8.8751985e-02   6.30e-02  9.474e-03    -0.3      95       0
    90  6.1083121e-02  2.0656437e-02   6.11e-02  5.877e-03    -0.3      95       0
    91  6.0486359e-02  1.1634325e-02   6.05e-02  5.334e-03     0.0      94       0
    92  6.0221790e-02  8.7447424e-03   6.02e-02  5.150e-03     0.0      93       0
    93  5.9792138e-02  1.3196237e-02   5.98e-02  5.314e-03     0.0      92       0
    94  5.9709058e-02  3.1482214e-02   5.97e-02  6.210e-03    -0.3      93       0
    95  5.9986115e-02  5.1314858e-02   6.00e-02  7.205e-03     0.0      93       0
    96  5.8872543e-02  9.1234622e-03   5.89e-02  5.032e-03     0.0      92       0
    97  5.8743393e-02  7.9685034e-03   5.87e-02  4.965e-03     0.0      92       0
    98  5.8262611e-02  7.6013983e-03   5.83e-02  4.908e-03     0.0      92       0
    99  5.1147016e-02  1.2242938e-01   5.11e-02  9.954e-03    -0.3      60       0
   100  5.2126379e-02  8.0792262e-02   5.21e-02  8.087e-03    -0.3      69       0
   101  4.5847904e-02  3.5052459e-02   4.58e-02  5.612e-03     0.0      76       0
   102  4.4268777e-02  1.5077993e-02   4.43e-02  4.469e-03     0.0      70       0
   103  4.3899755e-02  5.0713775e-03   4.39e-02  3.924e-03     0.0      66       0
   104  4.3644573e-02  5.4838495e-03   4.36e-02  3.915e-03     0.0      65       0
   105  4.3210563e-02  1.4029439e-02   4.32e-02  4.297e-03     0.0      60       0
   106  4.3298513e-02  2.0484932e-02   4.33e-02  4.611e-03    -0.3      59       0
   107  4.3157742e-02  2.7759110e-02   4.32e-02  5.005e-03     0.0      61       0
   108  4.2783840e-02  4.5443852e-03   4.28e-02  3.792e-03     0.0      58       0
   109  4.2730911e-02  3.4117790e-03   4.27e-02  3.732e-03     0.0      58       0
   110  4.2531409e-02  3.2748988e-03   4.25e-02  3.725e-03     0.0      57       0
   111  4.1946291e-02  1.4600273e-02   4.19e-02  4.314e-03    -0.3      40       0
   112  4.1928770e-02  1.4275829e-02   4.19e-02  4.379e-03    -0.3      43       0  1.9923497e+01
   113  1.4374450e-02  2.2323877e-02   1.44e-02  1.850e-03     0.0     120       0
   114  1.2398487e-02  6.2113489e-03   1.24e-02  1.228e-03     0.0     116       0
   115  1.1889005e-02  3.7969176e-03   1.19e-02  1.069e-03     0.0     115       0
   116  1.1152634e-02  3.1409062e-03   1.12e-02  1.017e-03     0.0     108       0
   117  1.1429092e-02  1.2267459e-02   1.14e-02  1.384e-03     0.0      99       0
   118  1.1180303e-02  1.0026267e-02   1.12e-02  1.354e-03     0.0      97       0
   119  1.0558853e-02  2.1846289e-03   1.06e-02  9.127e-04     0.0      97       0
   120  1.0501577e-02  1.7885876e-03   1.05e-02  8.888e-04     0.0      98       0
   121  1.0373270e-02  1.7338766e-03   1.04e-02  8.782e-04     0.0      96       0
   122  1.0090291e-02  6.6580818e-03   1.01e-02  1.117e-03     0.0      86       0
   123  9.7879070e-03  4.8672115e-03   9.79e-03  1.018e-03    -0.3      89       0
   124  9.6710377e-03  2.2501800e-03   9.67e-03  8.637e-04     0.0      86       0
   125  9.6175210e-03  2.2355881e-03   9.62e-03  8.617e-04     0.0      88       0
   126  9.5743428e-03  1.4213095e-03   9.57e-03  8.163e-04     0.0      88       0
   127  9.5030703e-03  3.4527533e-03   9.50e-03  9.116e-04     0.0      86       0
   128  9.5109874e-03  5.0445987e-03   9.51e-03  9.866e-04    -0.3      87       0
   129  9.4141580e-03  3.3046302e-03   9.41e-03  8.982e-04     0.0      84       0
   130  9.3748860e-03  9.9084351e-04   9.37e-03  7.798e-04     0.0      84       0
   131  9.3472055e-03  1.0126682e-03   9.35e-03  7.788e-04     0.0      84       0
   132  8.8479258e-03  3.6897572e-03   8.85e-03  8.807e-04     0.0      80       0
   133  9.1944509e-03  1.6150009e-02   9.19e-03  1.530e-03    -0.3      80       0
   134  8.8150364e-03  4.2062119e-03   8.82e-03  9.035e-04     0.0      79       0
   135  8.7154890e-03  1.6449430e-03   8.72e-03  7.719e-04     0.0      80       0
   136  8.6930082e-03  1.0883053e-03   8.69e-03  7.409e-04     0.0      80       0
   137  8.5520199e-03  1.1292513e-03   8.55e-03  7.259e-04     0.0      78       0
   138  8.4887981e-03  2.2111181e-03   8.49e-03  7.850e-04    -0.3      77       0
   139  8.5081019e-03  5.0718950e-03   8.51e-03  9.163e-04    -0.3      78       0
   140  8.3938512e-03  1.5479919e-03   8.39e-03  7.396e-04     0.0      77       0
   141  8.3689942e-03  1.0029185e-03   8.37e-03  7.109e-04     0.0      77       0
   142  8.3404264e-03  9.4577574e-04   8.34e-03  7.061e-04     0.0      76       0
   143  7.0785163e-03  9.0111840e-03   7.08e-03  1.065e-03     0.0      25       0
   144  8.0904368e-03  2.1081962e-02   8.09e-03  1.637e-03    -0.3      30       0
   145  7.2700587e-03  1.1104412e-02   7.27e-03  1.172e-03     0.0      32       0
   146  6.8016059e-03  3.0601529e-03   6.80e-03  7.345e-04     0.0      28       0
   147  6.7535068e-03  1.4230009e-03   6.75e-03  6.503e-04     0.0      27       0
   148  6.7281153e-03  5.8260287e-04   6.73e-03  6.062e-04     0.0      27       0
   149  6.6987699e-03  5.7653629e-04   6.70e-03  6.029e-04     0.0      26       0
   150  6.7064563e-03  2.5232067e-03   6.71e-03  7.031e-04     0.0      26       0
   151  6.7010304e-03  1.6103806e-03   6.70e-03  6.558e-04     0.0      26       0
   152  6.6829480e-03  3.6100573e-04   6.68e-03  5.951e-04     0.0      26       0
   153  6.6815464e-03  1.8049481e-04   6.68e-03  5.863e-04     0.0      26       0  1.9999640e+01
   154  1.9095469e-03  4.6201386e-03   1.91e-03  2.656e-04     0.0      43       0
   155  1.3160724e-03  6.7208780e-04   1.32e-03  1.317e-04     0.0      41       0
   156  1.2138946e-03  5.9187015e-04   1.21e-03  1.127e-04     0.0      41       0
   157  1.1201754e-03  4.5560520e-04   1.12e-03  1.037e-04     0.0      42       0
   158  1.0119991e-03  9.4025145e-04   1.01e-03  1.162e-04     0.0      39       0
   159  1.0601296e-03  1.6509158e-03   1.06e-03  1.580e-04    -0.3      38       0
   160  9.5170937e-04  4.9810579e-04   9.52e-04  9.207e-05     0.0      38       0
   161  9.2799263e-04  2.3888744e-04   9.28e-04  7.985e-05     0.0      38       0
   162  9.1972210e-04  1.9615129e-04   9.20e-04  7.728e-05     0.0      38       0
   163  8.6678038e-04  1.9576622e-04   8.67e-04  7.516e-05     0.0      40       0
   164  8.5653247e-04  3.1260946e-04   8.57e-04  7.902e-05    -0.3      40       0
   165  8.4907641e-04  2.5095347e-04   8.49e-04  7.568e-05     0.0      40       0
   166  8.4040619e-04  2.1638839e-04   8.40e-04  7.295e-05     0.0      40       0
   167  8.3463745e-04  1.6006338e-04   8.35e-04  7.017e-05     0.0      40       0
   168  8.2873495e-04  1.6783999e-04   8.29e-04  6.988e-05     0.0      41       0
   169  8.1618975e-04  2.7243399e-04   8.16e-04  7.485e-05     0.0      42       0
   170  8.0650259e-04  1.4384786e-04   8.07e-04  6.736e-05    -0.3      41       0
   171  8.0271165e-04  1.3141378e-04   8.03e-04  6.658e-05     0.0      41       0
   172  7.9564592e-04  1.3716500e-04   7.96e-04  6.610e-05     0.0      42       0
   173  7.8330509e-04  5.1179004e-04   7.83e-04  8.433e-05    -0.3      38       0
   174  7.5943768e-04  2.6025676e-04   7.59e-04  7.100e-05    -0.3      38       0
   175  7.5392040e-04  8.5361227e-05   7.54e-04  6.131e-05     0.0      38       0
   176  7.5078453e-04  8.9058360e-05   7.51e-04  6.105e-05     0.0      38       0
   177  7.2897120e-04  1.4026991e-04   7.29e-04  6.198e-05     0.0      38       0
   178  7.4066156e-04  5.7741613e-04   7.41e-04  8.344e-05    -0.3      38       0
   179  7.2639836e-04  3.9974057e-04   7.26e-04  7.473e-05     0.0      37       0
   180  7.1457704e-04  1.0530687e-04   7.15e-04  5.937e-05     0.0      38       0
   181  7.1280441e-04  8.1792610e-05   7.13e-04  5.807e-05     0.0      38       0
   182  6.9688627e-04  9.6078450e-05   6.97e-04  5.744e-05     0.0      37       0
   183  6.8449040e-04  4.2413714e-04   6.84e-04  7.348e-05    -0.3      37       0
   184  6.7032910e-04  3.4413759e-04   6.70e-04  6.857e-05    -0.3      37       0
   185  6.6528301e-04  1.0834902e-04   6.65e-04  5.626e-05     0.0      37       0
   186  6.6262661e-04  1.1829309e-04   6.63e-04  5.627e-05     0.0      37       0
   187  6.5808557e-04  1.0928100e-04   6.58e-04  5.534e-05     0.0      37       0
   188  6.5727128e-04  4.0402543e-04   6.57e-04  6.951e-05    -0.3      36       0
   189  6.5908147e-04  5.5753331e-04   6.59e-04  7.729e-05     0.0      37       0
   190  6.4714068e-04  1.1273403e-04   6.47e-04  5.473e-05     0.0      36       0
   191  6.4552077e-04  7.7861680e-05   6.46e-04  5.287e-05     0.0      36       0
   192  6.3970826e-04  9.0224090e-05   6.40e-04  5.305e-05     0.0      36       0
   193  6.0683623e-04  6.5789607e-04   6.07e-04  7.915e-05    -0.3      33       0
   194  6.1999201e-04  1.0976274e-03   6.20e-04  9.980e-05    -0.3      31       0
   195  5.7732479e-04  1.5900519e-04   5.77e-04  5.244e-05     0.0      32       0
   196  5.7260977e-04  1.0805106e-04   5.73e-04  4.927e-05     0.0      32       0
   197  5.7034759e-04  9.0507811e-05   5.70e-04  4.801e-05     0.0      32       0
   198  5.5989263e-04  1.0273702e-04   5.60e-04  4.727e-05     0.0      31       0
   199  5.5665867e-04  1.4066014e-04   5.57e-04  4.941e-05    -0.3      31       0
   200  5.6046581e-04  4.1536669e-04   5.60e-04  6.227e-05     0.0      30       0
   201  5.5082949e-04  1.1364555e-04   5.51e-04  4.757e-05     0.0      30       0
   202  5.4858131e-04  7.0973795e-05   5.49e-04  4.523e-05     0.0      30       0
   203  5.4702230e-04  6.4582318e-05   5.47e-04  4.481e-05     0.0      30       0
   204  4.8648895e-04  2.7837998e-04   4.86e-04  5.064e-05     0.0      29       0
   205  5.0717588e-04  6.2359255e-04   5.07e-04  7.055e-05    -0.3      29       0
   206  4.8203689e-04  2.5226772e-04   4.82e-04  4.907e-05     0.0      29       0
   207  4.7602750e-04  8.1740503e-05   4.76e-04  4.056e-05     0.0      29       0
   208  4.7455429e-04  5.9818845e-05   4.75e-04  3.924e-05     0.0      29       0
   209  4.6962374e-04  5.3876985e-05   4.70e-04  3.836e-05     0.0      29       0
   210  4.7408248e-04  5.5385030e-04   4.74e-04  6.221e-05     0.0      27       0
   211  4.5145037e-04  2.0928534e-04   4.51e-04  4.547e-05    -0.3      28       0
   212  4.4739379e-04  7.3394315e-05   4.47e-04  3.789e-05     0.0      27       0
   213  4.4539148e-04  5.3200769e-05   4.45e-04  3.652e-05     0.0      27       0
   214  4.4082512e-04  8.0136160e-05   4.41e-04  3.730e-05     0.0      26       0
   215  4.4669424e-04  4.5024616e-04   4.47e-04  5.592e-05    -0.3      25       0
   216  4.3507922e-04  1.9296984e-04   4.35e-04  4.257e-05    -0.3      25       0
   217  4.3145466e-04  4.5413687e-05   4.31e-04  3.514e-05     0.0      25       0
   218  4.3051963e-04  5.2147634e-05   4.31e-04  3.535e-05     0.0      25       0
   219  4.1103584e-04  7.3693170e-05   4.11e-04  3.453e-05     0.0      25       0
   220  4.1666119e-04  2.9301699e-04   4.17e-04  4.679e-05    -0.3      24       0
   221  4.0540902e-04  1.3992976e-04   4.05e-04  3.817e-05    -0.3      25       0
   222  4.0206074e-04  5.9402879e-05   4.02e-04  3.373e-05     0.0      25       0
   223  4.0087935e-04  4.6154774e-05   4.01e-04  3.292e-05     0.0      25       0
   224  3.9699123e-04  5.5645210e-05   3.97e-04  3.282e-05     0.0      25       0
   225  3.9955775e-04  3.2356234e-04   4.00e-04  4.614e-05    -0.3      23       0
   226  3.8704939e-04  8.5200223e-05   3.87e-04  3.399e-05    -0.3      23       0
   227  3.8545777e-04  4.7995135e-05   3.85e-04  3.190e-05     0.0      23       0
   228  3.8369268e-04  4.9605426e-05   3.84e-04  3.168e-05     0.0      23       0
   229  3.7582739e-04  9.7086928e-05   3.76e-04  3.325e-05     0.0      23       0
   230  3.7974479e-04  3.3383104e-04   3.80e-04  4.530e-05    -0.3      23       0
   231  3.7504949e-04  2.6164514e-04   3.75e-04  4.135e-05     0.0      23       0
   232  3.6972006e-04  5.2619130e-05   3.70e-04  3.078e-05     0.0      23       0
   233  3.6894723e-04  4.3703367e-05   3.69e-04  3.026e-05     0.0      23       0
   234  3.6141053e-04  5.0997431e-05   3.61e-04  2.997e-05     0.0      22       0
   235  3.6336441e-04  3.8020289e-04   3.63e-04  4.599e-05    -0.3      21       0
   236  3.4778890e-04  1.4431082e-04   3.48e-04  3.398e-05    -0.3      21       0
   237  3.4549686e-04  4.3607754e-05   3.45e-04  2.867e-05     0.0      21       0
   238  3.4434751e-04  5.3397535e-05   3.44e-04  2.895e-05     0.0      21       0
   239  3.3936577e-04  5.3671870e-05   3.39e-04  2.832e-05     0.0      21       0
   240  3.3785134e-04  1.1541274e-04   3.38e-04  3.133e-05    -0.3      21       0
   241  3.3807078e-04  1.8488483e-04   3.38e-04  3.480e-05     0.0      21       0
   242  3.3472789e-04  7.7550422e-05   3.35e-04  2.930e-05     0.0      21       0
   243  3.3369561e-04  3.6641537e-05   3.34e-04  2.719e-05     0.0      21       0
   244  3.3256707e-04  4.3413227e-05   3.33e-04  2.744e-05     0.0      21       0
   245  3.0804638e-04  3.9099530e-04   3.08e-04  4.239e-05     0.0      21       0
   246  3.0535930e-04  2.9254584e-04   3.05e-04  3.862e-05    -0.3      21       0
   247  2.9651282e-04  3.5249496e-05   2.97e-04  2.465e-05     0.0      21       0
   248  2.9523491e-04  5.4972831e-05   2.95e-04  2.539e-05     0.0      21       0
   249  2.9387683e-04  3.6206226e-05   2.94e-04  2.423e-05     0.0      21       0
   250  2.8835478e-04  8.9836512e-05   2.88e-04  2.629e-05     0.0      21       0
   251  2.8924865e-04  2.0711929e-04   2.89e-04  3.218e-05    -0.3      21       0
   252  2.8585353e-04  1.1181250e-04   2.86e-04  2.725e-05     0.0      21       0
   253  2.8418644e-04  3.3402484e-05   2.84e-04  2.329e-05     0.0      21       0
   254  2.8352108e-04  3.4478747e-05   2.84e-04  2.329e-05     0.0      21       0
   255  2.7253056e-04  6.7646385e-05   2.73e-04  2.407e-05     0.0      21       0
   256  2.8049468e-04  3.2731972e-04   2.80e-04  3.730e-05    -0.3      21       0
   257  2.6815824e-04  6.0742113e-05   2.68e-04  2.364e-05    -0.3      21       0
   258  2.6665578e-04  4.0508765e-05   2.67e-04  2.244e-05     0.0      21       0
   259  2.6587134e-04  3.4775335e-05   2.66e-04  2.203e-05     0.0      21       0
   260  2.5943308e-04  5.0963282e-05   2.59e-04  2.200e-05     0.0      21       0
   261  2.6024083e-04  1.5746915e-04   2.60e-04  2.793e-05    -0.3      21       0
   262  2.5641904e-04  1.2618916e-04   2.56e-04  2.569e-05    -0.3      21       0
   263  2.5399518e-04  2.9274772e-05   2.54e-04  2.087e-05     0.0      21       0
   264  2.5337288e-04  3.5603949e-05   2.53e-04  2.111e-05     0.0      21       0
   265  2.5096459e-04  2.8890185e-05   2.51e-04  2.052e-05     0.0      21       0
   266  2.5253951e-04  3.0527591e-04   2.53e-04  3.358e-05    -0.3      21       0
   267  2.4036690e-04  9.2982752e-05   2.40e-04  2.331e-05    -0.3      21       0
   268  2.3778601e-04  3.7830311e-05   2.38e-04  2.015e-05     0.0      21       0
   269  2.3668343e-04  2.5320712e-05   2.37e-04  1.933e-05     0.0      21       0
   270  2.3461058e-04  3.5775619e-05   2.35e-04  1.957e-05     0.0      21       0
   271  2.3487787e-04  1.5631552e-04   2.35e-04  2.554e-05    -0.3      21       0
   272  2.3235425e-04  1.1231565e-04   2.32e-04  2.315e-05    -0.3      21       0
   273  2.3025496e-04  2.5712033e-05   2.30e-04  1.883e-05     0.0      21       0
   274  2.2976853e-04  2.9338146e-05   2.30e-04  1.896e-05     0.0      21       0
   275  2.2218473e-04  3.4482404e-05   2.22e-04  1.856e-05     0.0      20       0
   276  2.2774322e-04  2.3872616e-04   2.28e-04  2.920e-05    -0.3      20       0
   277  2.1690722e-04  3.6903289e-05   2.17e-04  1.874e-05    -0.3      20       0
   278  2.1566819e-04  3.6349674e-05   2.16e-04  1.842e-05     0.0      20       0
   279  2.1429640e-04  2.5537335e-05   2.14e-04  1.758e-05     0.0      20       0
   280  2.1217411e-04  4.1239510e-05   2.12e-04  1.826e-05     0.0      20       0
   281  2.1107570e-04  3.9715507e-05   2.11e-04  1.804e-05    -0.3      20       0
   282  2.1024899e-04  3.5427670e-05   2.10e-04  1.776e-05     0.0      20       0
   283  2.0952724e-04  2.4723308e-05   2.10e-04  1.720e-05     0.0      20       0
   284  2.0861136e-04  4.0250980e-05   2.09e-04  1.786e-05     0.0      20       0
   285  2.0842746e-04  9.0223065e-05   2.08e-04  2.034e-05     0.0      20       0
   286  2.0845687e-04  1.2465982e-04   2.08e-04  2.183e-05     0.0      20       0  2.0001630e+01
   287  8.1747301e-05  5.7205254e-05   8.17e-05  8.167e-06     0.0      20       0

 EXIT -- Found a root

 Products with A     :     405        Total time   (secs) :     0.9
 Products with A'    :     288        Project time (secs) :     0.2
 Newton iterations   :       5        Mat-vec time (secs) :     0.1
 Line search its     :     176        Subspace iterations :       0


 ==================================================================================
 PQNL1_SLIM v. 46  (Tue, 14 Jun 2011) based on v.1017
 ==================================================================================
 No. rows              :      120      No. columns           :      512
 Initial tau           : 0.00e+00      Two-norm of b         : 2.02e+00
 Optimality tol        : 1.00e-04      Target objective      : 0.00e+00
 Basis pursuit tol     : 1.00e-06      Maximum iterations    :     1200

     0  2.0150022e+00  0.0000000e+00   1.00e+00  4.552e-01     0.0       0       0  8.9188136e+00

Inside of minConf_PQN 
 Iteration   FunEvals Projections     Step Length          rNorm2        Opt Cond
         1          1          4     1.00000e+00     1.22914e+00     3.01699e+00
         2          1         10     1.00000e+00     1.11540e+00     1.33958e+00
         3          1         17     1.00000e+00     1.04984e+00     7.60649e-01
         4          1         23     1.00000e+00     1.00421e+00     4.94664e-01
         5          1         33     1.00000e+00     9.86592e-01     3.09285e-01
         6          1         41     1.00000e+00     9.78885e-01     2.33955e-01
         7          1         50     1.00000e+00     9.73956e-01     1.77761e-01
         8          1         62     1.00000e+00     9.72053e-01     1.39311e-01
break of testUpdateTau     8  9.7205329e-01  7.7184691e-02   9.72e-01  9.253e-02     0.0      39       0  1.9130315e+01

Inside of minConf_PQN 
 Iteration   FunEvals Projections     Step Length          rNorm2        Opt Cond
         9          1          4     1.00000e+00     3.25096e-01     1.70966e+00
        10          1         10     1.00000e+00     2.82166e-01     1.06014e+00
        11          1         19     1.00000e+00     2.41843e-01     6.04495e-01
        12          1         27     1.00000e+00     2.20045e-01     4.06675e-01
        13          1         37     1.00000e+00     2.03649e-01     3.17607e-01
        14          1         47     1.00000e+00     1.91755e-01     2.42396e-01
        15          1         56     1.00000e+00     1.85043e-01     1.94751e-01
        16          1         64     1.00000e+00     1.80018e-01     1.57656e-01
        17          1         76     1.00000e+00     1.76308e-01     1.43138e-01
        18          1         91     1.00000e+00     1.72965e-01     1.32358e-01
        19          1        108     1.00000e+00     1.69344e-01     1.26574e-01
        20          1        122     1.00000e+00     1.66041e-01     1.26585e-01
        21          1        136     1.00000e+00     1.63761e-01     1.07984e-01
        22          1        155     1.00000e+00     1.60623e-01     1.11675e-01
        23          1        174     1.00000e+00     1.58633e-01     1.16515e-01
        24          1        191     1.00000e+00     1.55126e-01     1.15129e-01
        25          1        212     1.00000e+00     1.52452e-01     1.14850e-01
        26          1        232     1.00000e+00     1.49308e-01     1.24625e-01
        27          1        264     1.00000e+00     1.46162e-01     1.29887e-01
        28          1        281     1.00000e+00     1.43076e-01     1.09246e-01
        29          1        304     1.00000e+00     1.38385e-01     1.11210e-01
        30          1        324     1.00000e+00     1.35419e-01     1.09353e-01
        31          1        348     1.00000e+00     1.29406e-01     1.03176e-01
        32          1        370     1.00000e+00     1.26058e-01     1.01102e-01
        33          1        398     1.00000e+00     1.20556e-01     1.09308e-01
        34          1        426     1.00000e+00     1.16711e-01     1.02030e-01
        35          1        450     1.00000e+00     1.08896e-01     1.10015e-01
        36          1        462     1.00000e+00     1.06060e-01     8.23911e-02
        37          1        482     1.00000e+00     1.01302e-01     6.36460e-02
        38          1        518     1.00000e+00     9.76508e-02     8.03462e-02
        39          1        539     1.00000e+00     9.47978e-02     8.67088e-02
        40          1        561     1.00000e+00     8.99036e-02     8.20280e-02
        41          1        582     1.00000e+00     8.53736e-02     6.15709e-02
        42          1        601     1.00000e+00     8.16993e-02     5.21736e-02
        43          1        622     1.00000e+00     7.87457e-02     4.64671e-02
        44          1        642     1.00000e+00     7.73598e-02     3.39274e-02
        45          1        656     1.00000e+00     7.65259e-02     1.86590e-02
        46          1        670     1.00000e+00     7.62363e-02     1.14579e-02
break of testUpdateTau    46  7.6236295e-02  1.8782317e-02   7.62e-02  7.506e-03     0.0      42       0  1.9904624e+01

Inside of minConf_PQN 
 Iteration   FunEvals Projections     Step Length          rNorm2        Opt Cond
        47          1          4     1.00000e+00     2.71503e-02     1.33845e-01
        48          1         10     1.00000e+00     2.40018e-02     8.32608e-02
        49          1         19     1.00000e+00     2.10034e-02     4.88509e-02
        50          1         27     1.00000e+00     1.94379e-02     3.38882e-02
        51          1         36     1.00000e+00     1.81947e-02     2.57160e-02
        52          1         45     1.00000e+00     1.74460e-02     1.88991e-02
        53          1         54     1.00000e+00     1.69296e-02     1.44240e-02
        54          1         65     1.00000e+00     1.65968e-02     1.29538e-02
        55          1         78     1.00000e+00     1.62724e-02     1.38405e-02
        56          1         96     1.00000e+00     1.59765e-02     1.32099e-02
        57          1        111     1.00000e+00     1.56962e-02     1.09925e-02
        58          1        133     1.00000e+00     1.54599e-02     9.75695e-03
        59          1        148     1.00000e+00     1.52415e-02     1.02349e-02
        60          1        170     1.00000e+00     1.50253e-02     1.07210e-02
        61          1        189     1.00000e+00     1.47842e-02     1.03949e-02
        62          1        209     1.00000e+00     1.44831e-02     9.73732e-03
        63          1        232     1.00000e+00     1.42167e-02     1.10025e-02
        64          1        245     1.00000e+00     1.40702e-02     1.08083e-02
        65          1        266     1.00000e+00     1.38129e-02     9.74191e-03
        66          1        281     1.00000e+00     1.36026e-02     9.49389e-03
        67          1        307     1.00000e+00     1.32809e-02     1.05563e-02
        68          1        341     1.00000e+00     1.29117e-02     1.13714e-02
        69          1        369     1.00000e+00     1.24911e-02     1.01248e-02
        70          1        393     1.00000e+00     1.18915e-02     1.02252e-02
        71          1        416     1.00000e+00     1.15574e-02     1.12410e-02
        72          1        444     1.00000e+00     1.10441e-02     1.06541e-02
        73          1        477     1.00000e+00     1.04786e-02     8.21485e-03
        74          1        501     1.00000e+00     1.00586e-02     7.57135e-03
        75          1        525     1.00000e+00     9.55603e-03     8.25480e-03
        76          1        549     1.00000e+00     9.14834e-03     7.04892e-03
        77          1        575     1.00000e+00     8.88949e-03     5.06820e-03
        78          1        599     1.00000e+00     8.65625e-03     3.79403e-03
        79          1        619     1.00000e+00     8.48739e-03     2.83929e-03
        80          1        641     1.00000e+00     8.38331e-03     2.11867e-03
        81          1        660     1.00000e+00     8.34246e-03     1.44581e-03
break of testUpdateTau    81  8.3424623e-03  1.3452026e-03   8.34e-03  7.927e-04     0.0      29       0  1.9992425e+01

Inside of minConf_PQN 
 Iteration   FunEvals Projections     Step Length          rNorm2        Opt Cond
        82          1          4     1.00000e+00     2.81124e-03     1.47273e-02
        83          1         10     1.00000e+00     2.45143e-03     9.23561e-03
        84          1         18     1.00000e+00     2.12520e-03     4.94891e-03
        85          1         26     1.00000e+00     1.95772e-03     3.64486e-03
        86          1         35     1.00000e+00     1.83692e-03     2.77395e-03
        87          1         44     1.00000e+00     1.71936e-03     2.28449e-03
        88          1         53     1.00000e+00     1.66796e-03     1.69767e-03
        89          1         62     1.00000e+00     1.62979e-03     1.32365e-03
        90          1         74     1.00000e+00     1.59953e-03     1.33920e-03
        91          1         89     1.00000e+00     1.56356e-03     1.46630e-03
        92          1        103     1.00000e+00     1.53912e-03     1.31951e-03
        93          1        123     1.00000e+00     1.50448e-03     1.06403e-03
        94          1        140     1.00000e+00     1.48049e-03     1.09825e-03
        95          1        159     1.00000e+00     1.46153e-03     1.05040e-03
        96          1        181     1.00000e+00     1.43172e-03     9.64427e-04
        97          1        202     1.00000e+00     1.41204e-03     9.04497e-04
        98          1        230     1.00000e+00     1.38285e-03     9.73574e-04
        99          1        254     1.00000e+00     1.35527e-03     1.18767e-03
       100          1        276     1.00000e+00     1.33135e-03     1.15136e-03
       101          1        296     1.00000e+00     1.29270e-03     1.03794e-03
       102          1        316     1.00000e+00     1.26296e-03     9.78312e-04
       103          1        338     1.00000e+00     1.21907e-03     1.04490e-03
       104          1        362     1.00000e+00     1.18594e-03     1.07124e-03
       105          1        387     1.00000e+00     1.14153e-03     1.03101e-03
       106          1        418     1.00000e+00     1.08284e-03     1.10575e-03
       107          1        447     1.00000e+00     1.03123e-03     1.08424e-03
       108          1        480     1.00000e+00     9.80404e-04     9.29597e-04
       109          1        500     1.00000e+00     9.20680e-04     9.20697e-04
       110          1        518     1.00000e+00     8.84633e-04     8.85522e-04
       111          1        537     1.00000e+00     8.47533e-04     7.62103e-04
       112          1        567     1.00000e+00     8.10139e-04     6.66450e-04
       113          1        583     1.00000e+00     7.80627e-04     6.46731e-04
